STUDCODE,SUBJECT,SCORE,Score_Trend,Rolling_Avg_2Months,Cumulative_Avg_Score,Performance_Stability,Improved,Normalized_Score,Exam_Month,Exam_Quarter,Score_Rank,time_idx
26605,SCIENCE,50.0,-33.33,66.66499999999999,57.915,25.45839023452452,0,50.0,10,4,1301.0,3
26605,SCIENCE,62.5,12.5,56.25,58.831999999999994,16.83759582996733,1,62.5,11,4,1267.0,4
26607,ENGLISH,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,553.5,0
26607,ENGLISH,75.0,0.0,75.0,75.0,0.0,0,75.0,8,3,431.5,1
26607,ENGLISH,66.67,-8.329999999999998,70.83500000000001,72.22333333333334,4.80932774234958,0,66.67,9,3,1039.0,2
26607,ENGLISH,46.88,-19.79,56.775000000000006,65.8875,14.443957214004747,0,46.88,10,4,1295.5,3
26607,ENGLISH,91.67,44.79,69.275,71.04400000000001,22.445445714739844,1,91.67,11,4,170.0,4
26607,HINDI,65.0,0.0,65.0,65.0,0.0,0,65.0,7,3,743.0,0
26607,HINDI,75.0,10.0,70.0,70.0,7.0710678118654755,1,75.0,8,3,533.0,1
26607,HINDI,50.0,-25.0,62.5,63.333333333333336,12.583057392117917,0,50.0,9,3,1579.0,2
26607,HINDI,53.57,3.5700000000000003,51.785,60.8925,13.521524815394653,1,53.56999999999999,10,4,1098.0,3
26607,HINDI,62.5,8.93,58.035,61.214,6.438682577463606,1,62.5,11,4,986.5,4
26607,MATHS,33.33,0.0,33.33,33.33,0.0,0,33.33,7,3,1718.0,0
26607,MATHS,50.0,16.67,41.665,41.665,11.787470042379748,1,50.0,8,3,1220.5,1
26607,MATHS,50.0,0.0,50.0,44.44333333333333,9.624428987391061,0,50.0,9,3,1121.5,2
26607,MATHS,54.55,4.549999999999997,52.275,46.97,2.62694372481279,1,54.55,10,4,601.0,3
26607,MATHS,50.0,-4.549999999999997,52.275,47.576,2.62694372481279,0,50.0,11,4,1350.5,4
26607,SCIENCE,90.0,0.0,90.0,90.0,0.0,0,90.0,7,3,76.5,0
26607,SCIENCE,41.67,-48.33,65.83500000000001,65.83500000000001,34.174470734745846,0,41.67,8,3,1569.0,1
26607,SCIENCE,33.33,-8.340000000000003,37.5,55.0,30.59638704161,0,33.33,9,3,1931.5,2
26607,SCIENCE,50.0,16.67,41.665,53.75,8.335000499900048,1,50.0,10,4,1301.0,3
26607,SCIENCE,66.67,16.67,58.335,56.334,16.670000000000012,1,66.67,11,4,1108.0,4
26608,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,7,3,285.0,0
26608,ENGLISH,91.67,8.340000000000003,87.5,87.5,5.897270555095809,1,91.67,8,3,84.0,1
26608,ENGLISH,58.33,-33.34,75.0,77.77666666666666,17.349885686462994,0,58.32999999999999,9,3,1340.0,2
26608,ENGLISH,34.38,-23.949999999999996,46.355000000000004,66.9275,28.77296821671341,0,34.38,10,4,1936.0,3
26608,ENGLISH,75.0,40.62,54.690000000000005,68.542,20.41843856256725,1,75.0,11,4,644.0,4
26608,HINDI,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,1036.5,0
26608,HINDI,75.0,15.0,67.5,67.5,10.606601717798213,1,75.0,8,3,533.0,1
26608,HINDI,33.33,-41.67,54.165,56.10999999999999,21.105598783261282,0,33.33,9,3,2002.5,2
26608,HINDI,53.57,20.240000000000002,43.45,55.475,20.837831781001913,1,53.56999999999999,10,4,1098.0,3
26608,HINDI,56.25,2.6799999999999997,54.91,55.629999999999995,12.531070717753266,1,56.25,11,4,1264.0,4
26608,MATHS,33.33,0.0,33.33,33.33,0.0,0,33.33,7,3,1718.0,0
26608,MATHS,25.0,-8.329999999999998,29.165,29.165,5.89019948728394,0,25.0,8,3,1918.5,1
26608,MATHS,50.0,25.0,37.5,36.11,12.729740767195537,1,50.0,9,3,1121.5,2
26608,MATHS,34.09,-15.909999999999997,42.045,35.605000000000004,12.654091564918177,0,34.09,10,4,1755.0,3
26608,MATHS,75.0,40.91,54.545,43.484,20.62262592397001,1,75.0,11,4,454.0,4
26608,SCIENCE,65.0,0.0,65.0,65.0,0.0,0,65.0,7,3,551.0,0
26608,SCIENCE,33.33,-31.67,49.165,49.165,22.39407176017796,0,33.33,8,3,1803.5,1
26608,SCIENCE,58.33,25.0,45.83,52.22,16.695697050437875,1,58.32999999999999,9,3,1222.0,2
26608,SCIENCE,50.0,-8.329999999999998,54.165,51.665,12.729740767195537,0,50.0,10,4,1301.0,3
26608,SCIENCE,66.67,16.67,58.335,54.666,8.335000499900005,1,66.67,11,4,1108.0,4
26609,ENGLISH,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,553.5,0
26609,ENGLISH,83.33,8.329999999999998,79.16499999999999,79.16499999999999,5.890199487283945,1,83.33,8,3,233.5,1
26609,ENGLISH,83.33,0.0,83.33,80.55333333333333,4.809327742349587,0,83.33,9,3,347.5,2
26609,ENGLISH,43.75,-39.58,63.54,71.35249999999999,22.85152365452538,0,43.75,10,4,1584.5,3
26609,ENGLISH,100.0,56.25,71.875,77.082,28.892120609836397,1,100.0,11,4,42.0,4
26609,HINDI,65.0,0.0,65.0,65.0,0.0,0,65.0,7,3,743.0,0
26609,HINDI,75.0,10.0,70.0,70.0,7.0710678118654755,1,75.0,8,3,533.0,1
26609,HINDI,58.33,-16.67,66.66499999999999,66.11,8.390250294240333,0,58.32999999999999,9,3,1214.0,2
26609,HINDI,64.29,5.960000000000008,61.31,65.655,8.447036955840392,1,64.29,10,4,550.5,3
26609,HINDI,62.5,-1.7900000000000063,63.395,65.024,3.058174836946596,0,62.5,11,4,986.5,4
26609,MATHS,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,7,3,785.5,0
26609,MATHS,43.75,-14.579999999999998,51.04,51.04,10.309616869699862,0,43.75,8,3,1556.0,1
26609,MATHS,50.0,6.25,46.875,50.69333333333333,7.314686140452872,1,50.0,9,3,1121.5,2
26609,MATHS,47.73,-2.270000000000003,48.864999999999995,49.9525,3.163747777557499,0,47.73,10,4,1071.5,3
26609,MATHS,50.0,2.270000000000003,48.864999999999995,49.962,1.3105851110604632,1,50.0,11,4,1350.5,4
26609,SCIENCE,65.0,0.0,65.0,65.0,0.0,0,65.0,7,3,551.0,0
26609,SCIENCE,83.33,18.33,74.16499999999999,74.16499999999999,12.96126729914942,1,83.33,8,3,272.5,1
26609,SCIENCE,83.33,0.0,83.33,77.22,10.582830434245842,0,83.33,9,3,442.0,2
26609,SCIENCE,60.0,-23.33,71.66499999999999,72.91499999999999,13.46958178019397,0,60.0,10,4,716.0,3
26609,SCIENCE,66.67,6.670000000000002,63.335,71.666,12.016193240789693,1,66.67,11,4,1108.0,4
26610,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,7,3,285.0,0
26610,ENGLISH,91.67,8.340000000000003,87.5,87.5,5.897270555095809,1,91.67,8,3,84.0,1
26610,ENGLISH,91.67,0.0,91.67,88.89,4.815101245041481,0,91.67,9,3,164.0,2
26610,ENGLISH,65.63,-26.040000000000006,78.65,83.075,15.034201009697856,0,65.63,10,4,429.5,3
26610,ENGLISH,83.33,17.700000000000003,74.47999999999999,83.126,13.297413282289153,1,83.33,11,4,377.0,4
26610,HINDI,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,362.5,0
26610,HINDI,83.33,8.329999999999998,79.16499999999999,79.16499999999999,5.890199487283945,1,83.33,8,3,315.0,1
26610,HINDI,83.33,0.0,83.33,80.55333333333333,4.809327742349587,0,83.33,9,3,280.0,2
26610,HINDI,53.57,-29.759999999999998,68.45,73.8075,17.18194401108326,0,53.56999999999999,10,4,1098.0,3
26610,HINDI,81.25,27.68,67.41,75.296,16.614082380117576,1,81.25,11,4,323.0,4
26610,MATHS,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,7,3,785.5,0
26610,MATHS,43.75,-14.579999999999998,51.04,51.04,10.309616869699862,0,43.75,8,3,1556.0,1
26610,MATHS,75.0,31.25,59.375,59.026666666666664,15.636643928072717,1,75.0,9,3,377.0,2
26610,MATHS,63.64,-11.36,69.32,60.18,15.81783908545454,0,63.63999999999999,10,4,297.5,3
26610,MATHS,75.0,11.36,69.32,63.144000000000005,6.558699057994157,1,75.0,11,4,454.0,4
26610,SCIENCE,70.0,0.0,70.0,70.0,0.0,0,70.0,7,3,401.5,0
26610,SCIENCE,75.0,5.0,72.5,72.5,3.5355339059327378,1,75.0,8,3,463.5,1
26610,SCIENCE,75.0,0.0,75.0,73.33333333333333,2.88675134594813,0,75.0,9,3,635.0,2
26610,SCIENCE,95.0,20.0,85.0,78.75,11.547005383792515,1,95.0,10,4,47.5,3
26610,SCIENCE,83.33,-11.670000000000002,89.16499999999999,79.666,10.04637413862998,0,83.33,11,4,464.5,4
26611,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,7,3,285.0,0
26611,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,8,3,233.5,1
26611,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,9,3,347.5,2
26611,ENGLISH,43.75,-39.58,63.54,73.435,22.851523654525387,0,43.75,10,4,1584.5,3
26611,ENGLISH,100.0,56.25,71.875,78.748,28.8921206098364,1,100.0,11,4,42.0,4
26611,HINDI,70.0,0.0,70.0,70.0,0.0,0,70.0,7,3,543.5,0
26611,HINDI,75.0,5.0,72.5,72.5,3.5355339059327378,1,75.0,8,3,533.0,1
26611,HINDI,66.67,-8.329999999999998,70.83500000000001,70.55666666666667,4.1928073331997195,0,66.67,9,3,839.0,2
26611,HINDI,53.57,-13.100000000000001,60.120000000000005,66.31,10.803115291433308,0,53.56999999999999,10,4,1098.0,3
26611,HINDI,56.25,2.6799999999999997,54.91,64.298,6.920606909802086,1,56.25,11,4,1264.0,4
26611,MATHS,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,7,3,785.5,0
26611,MATHS,43.75,-14.579999999999998,51.04,51.04,10.309616869699862,0,43.75,8,3,1556.0,1
26611,MATHS,75.0,31.25,59.375,59.026666666666664,15.636643928072717,1,75.0,9,3,377.0,2
26611,MATHS,52.27,-22.729999999999997,63.635000000000005,57.3375,16.15449266716022,0,52.27,10,4,747.5,3
26611,MATHS,50.0,-2.270000000000003,51.135000000000005,55.870000000000005,13.825132910753515,0,50.0,11,4,1350.5,4
26611,SCIENCE,80.0,0.0,80.0,80.0,0.0,0,80.0,7,3,193.0,0
26611,SCIENCE,75.0,-5.0,77.5,77.5,3.5355339059327378,0,75.0,8,3,463.5,1
26611,SCIENCE,66.67,-8.329999999999998,70.83500000000001,73.89,6.733966141881023,0,66.67,9,3,871.0,2
26611,SCIENCE,85.0,18.33,75.83500000000001,76.6675,9.17767036525791,1,85.0,10,4,131.5,3
26611,SCIENCE,79.17,-5.829999999999998,82.08500000000001,77.168,9.365075191013323,0,79.17,11,4,615.5,4
26612,ENGLISH,66.67,0.0,66.67,66.67,0.0,0,66.67,7,3,855.0,0
26612,ENGLISH,58.33,-8.340000000000003,62.5,62.5,5.897270555095809,0,58.32999999999999,8,3,987.0,1
26612,ENGLISH,58.33,0.0,58.33,61.10999999999999,4.815101245041481,0,58.32999999999999,9,3,1340.0,2
26612,ENGLISH,43.75,-14.579999999999998,51.04,56.769999999999996,8.417766924784743,0,43.75,10,4,1584.5,3
26612,ENGLISH,66.67,22.92,55.21,58.75,11.600706875014128,1,66.67,11,4,971.5,4
26612,HINDI,85.0,0.0,85.0,85.0,0.0,0,85.0,7,3,119.5,0
26612,HINDI,75.0,-10.0,80.0,80.0,7.0710678118654755,0,75.0,8,3,533.0,1
26612,HINDI,41.67,-33.33,58.335,67.22333333333334,22.687653764400874,0,41.67,9,3,1868.0,2
26612,HINDI,60.71,19.04,51.19,65.595,16.721316734436108,1,60.709999999999994,10,4,736.5,3
26612,HINDI,75.0,14.29,67.85499999999999,67.476,16.721316734436108,1,75.0,11,4,528.5,4
26612,MATHS,25.0,0.0,25.0,25.0,0.0,0,25.0,7,3,1861.5,0
26612,MATHS,37.5,12.5,31.25,31.25,8.838834764831844,1,37.5,8,3,1694.0,1
26612,MATHS,25.0,-12.5,31.25,29.166666666666668,7.216878364870322,0,25.0,9,3,1851.0,2
26612,MATHS,38.64,13.64,31.82,31.535,7.567465449761455,1,38.64,10,4,1580.5,3
26612,MATHS,25.0,-13.64,31.82,30.227999999999998,7.875057671746494,0,25.0,11,4,1981.0,4
26612,SCIENCE,55.0,0.0,55.0,55.0,0.0,0,55.00000000000001,7,3,922.0,0
26612,SCIENCE,25.0,-30.0,40.0,40.0,21.213203435596427,0,25.0,8,3,1961.5,1
26612,SCIENCE,33.33,8.329999999999998,29.165,37.776666666666664,15.486433848156693,1,33.33,9,3,1931.5,2
26612,SCIENCE,50.0,16.67,41.665,40.832499999999996,12.729740767195535,1,50.0,10,4,1301.0,3
26612,SCIENCE,62.5,12.5,56.25,45.166,14.634592580594788,1,62.5,11,4,1267.0,4
26613,ENGLISH,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,553.5,0
26613,ENGLISH,75.0,0.0,75.0,75.0,0.0,0,75.0,8,3,431.5,1
26613,ENGLISH,66.67,-8.329999999999998,70.83500000000001,72.22333333333334,4.80932774234958,0,66.67,9,3,1039.0,2
26613,ENGLISH,59.38,-7.289999999999999,63.025000000000006,69.0125,7.815768249720128,0,59.38,10,4,593.5,3
26613,ENGLISH,75.0,15.619999999999997,67.19,70.21000000000001,7.815768249720128,1,75.0,11,4,644.0,4
26613,HINDI,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1500.0,0
26613,HINDI,75.0,25.0,62.5,62.5,17.67766952966369,1,75.0,8,3,533.0,1
26613,HINDI,58.33,-16.67,66.66499999999999,61.10999999999999,12.729740767195537,0,58.32999999999999,9,3,1214.0,2
26613,HINDI,50.0,-8.329999999999998,54.165,58.332499999999996,12.729740767195533,0,50.0,10,4,1331.0,3
26613,HINDI,50.0,0.0,50.0,56.666,4.809327742349561,0,50.0,11,4,1527.5,4
26613,MATHS,66.67,0.0,66.67,66.67,0.0,0,66.67,7,3,453.5,0
26613,MATHS,43.75,-22.92,55.21,55.21,16.20688742479567,0,43.75,8,3,1556.0,1
26613,MATHS,50.0,6.25,46.875,53.473333333333336,11.848191141829766,1,50.0,9,3,1121.5,2
26613,MATHS,47.73,-2.270000000000003,48.864999999999995,52.0375,3.163747777557497,0,47.73,10,4,1071.5,3
26613,MATHS,75.0,27.270000000000003,61.364999999999995,56.629999999999995,15.131676487862588,1,75.0,11,4,454.0,4
26613,SCIENCE,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,284.0,0
26613,SCIENCE,25.0,-50.0,50.0,50.0,35.35533905932738,0,25.0,8,3,1961.5,1
26613,SCIENCE,41.67,16.67,33.335,47.223333333333336,25.45839023452452,1,41.67,9,3,1736.0,2
26613,SCIENCE,60.0,18.33,50.835,50.417500000000004,17.506559722953376,1,60.0,10,4,716.0,3
26613,SCIENCE,83.33,23.33,71.66499999999999,57.0,20.879948116155198,1,83.33,11,4,464.5,4
26614,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,7,3,285.0,0
26614,ENGLISH,100.0,16.67,91.66499999999999,91.66499999999999,11.787470042379754,1,100.0,8,3,23.0,1
26614,ENGLISH,100.0,0.0,100.0,94.44333333333333,9.624428987391068,0,100.0,9,3,38.5,2
26614,ENGLISH,46.88,-53.12,73.44,82.5525,30.66884629935292,0,46.88,10,4,1295.5,3
26614,ENGLISH,91.67,44.79,69.275,84.376,28.56941079779794,1,91.67,11,4,170.0,4
26614,HINDI,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,1036.5,0
26614,HINDI,75.0,15.0,67.5,67.5,10.606601717798213,1,75.0,8,3,533.0,1
26614,HINDI,75.0,0.0,75.0,70.0,8.660254037844387,0,75.0,9,3,510.5,2
26614,HINDI,67.86,-7.140000000000001,71.43,69.465,4.12228092201393,0,67.86,10,4,444.5,3
26614,HINDI,75.0,7.140000000000001,71.43,70.572,4.12228092201393,1,75.0,11,4,528.5,4
26614,MATHS,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,7,3,785.5,0
26614,MATHS,56.25,-2.0799999999999983,57.29,57.29,1.4707821048680176,0,56.25,8,3,881.0,1
26614,MATHS,75.0,18.75,65.625,63.19333333333333,10.277627806713635,1,75.0,9,3,377.0,2
26614,MATHS,65.91,-9.090000000000003,70.455,63.8725,9.37644388880987,0,65.91,10,4,265.5,3
26614,MATHS,75.0,9.090000000000003,70.455,66.098,5.248113946933698,1,75.0,11,4,454.0,4
26614,SCIENCE,70.0,0.0,70.0,70.0,0.0,0,70.0,7,3,401.5,0
26614,SCIENCE,66.67,-3.3299999999999983,68.33500000000001,68.33500000000001,2.354665581351207,0,66.67,8,3,710.0,1
26614,SCIENCE,66.67,0.0,66.67,67.78,1.9225763964014568,0,66.67,9,3,871.0,2
26614,SCIENCE,95.0,28.33,80.83500000000001,74.58500000000001,16.3563331261421,1,95.0,10,4,47.5,3
26614,SCIENCE,83.33,-11.670000000000002,89.16499999999999,76.334,14.238055812972974,0,83.33,11,4,464.5,4
26616,ENGLISH,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,553.5,0
26616,ENGLISH,75.0,0.0,75.0,75.0,0.0,0,75.0,8,3,431.5,1
26616,ENGLISH,83.33,8.329999999999998,79.16499999999999,77.77666666666666,4.80932774234958,1,83.33,9,3,347.5,2
26616,ENGLISH,43.75,-39.58,63.54,69.27,20.866751064792044,0,43.75,10,4,1584.5,3
26616,ENGLISH,91.67,47.92,67.71000000000001,73.75,25.600971335739064,1,91.67,11,4,170.0,4
26616,HINDI,65.0,0.0,65.0,65.0,0.0,0,65.0,7,3,743.0,0
26616,HINDI,75.0,10.0,70.0,70.0,7.0710678118654755,1,75.0,8,3,533.0,1
26616,HINDI,66.67,-8.329999999999998,70.83500000000001,68.89,5.356892756066711,0,66.67,9,3,839.0,2
26616,HINDI,57.14,-9.530000000000001,61.905,65.9525,8.936716399215099,0,57.14,10,4,905.5,3
26616,HINDI,62.5,5.359999999999999,59.82,65.262,4.77736677818791,1,62.5,11,4,986.5,4
26616,MATHS,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,7,3,785.5,0
26616,MATHS,75.0,16.67,66.66499999999999,66.66499999999999,11.787470042379754,1,75.0,8,3,358.0,1
26616,MATHS,50.0,-25.0,62.5,61.10999999999999,12.729740767195535,0,50.0,9,3,1121.5,2
26616,MATHS,56.82,6.82,53.41,60.0375,12.923007905798606,1,56.82000000000001,10,4,525.0,3
26616,MATHS,100.0,43.18,78.41,68.03,27.114033266926562,1,100.0,11,4,64.5,4
26616,SCIENCE,55.0,0.0,55.0,55.0,0.0,0,55.00000000000001,7,3,922.0,0
26616,SCIENCE,75.0,20.0,65.0,65.0,14.142135623730951,1,75.0,8,3,463.5,1
26616,SCIENCE,91.67,16.67,83.33500000000001,73.89,18.360182460966996,1,91.67,9,3,196.0,2
26616,SCIENCE,95.0,3.3299999999999983,93.33500000000001,79.1675,10.715858963859743,1,95.0,10,4,47.5,3
26616,SCIENCE,79.17,-15.829999999999998,87.08500000000001,79.168,8.345935138337296,0,79.17,11,4,615.5,4
26617,ENGLISH,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,7,3,1109.0,0
26617,ENGLISH,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,8,3,987.0,1
26617,ENGLISH,66.67,8.340000000000003,62.5,61.10999999999999,4.815101245041481,1,66.67,9,3,1039.0,2
26617,ENGLISH,37.5,-29.17,52.085,55.207499999999996,15.024055156093288,0,37.5,10,4,1872.0,3
26617,ENGLISH,66.67,29.17,52.085,57.5,16.841307352261385,1,66.67,11,4,971.5,4
26617,HINDI,65.0,0.0,65.0,65.0,0.0,0,65.0,7,3,743.0,0
26617,HINDI,75.0,10.0,70.0,70.0,7.0710678118654755,1,75.0,8,3,533.0,1
26617,HINDI,66.67,-8.329999999999998,70.83500000000001,68.89,5.356892756066711,0,66.67,9,3,839.0,2
26617,HINDI,42.86,-23.810000000000002,54.765,62.3825,16.679751197185173,0,42.86,10,4,1763.0,3
26617,HINDI,62.5,19.64,52.68,62.40599999999999,12.715047515968374,1,62.5,11,4,986.5,4
26617,MATHS,41.67,0.0,41.67,41.67,0.0,0,41.67,7,3,1383.0,0
26617,MATHS,81.25,39.58,61.46,61.46,27.98728639936355,1,81.25,8,3,198.5,1
26617,MATHS,50.0,-31.25,65.625,57.64000000000001,20.866751064792044,0,50.0,9,3,1121.5,2
26617,MATHS,52.27,2.270000000000003,51.135000000000005,56.2975,17.423909817642347,1,52.27,10,4,747.5,3
26617,MATHS,50.0,-2.270000000000003,51.135000000000005,55.038,1.310585111060433,0,50.0,11,4,1350.5,4
26617,SCIENCE,45.0,0.0,45.0,45.0,0.0,0,45.0,7,3,1442.0,0
26617,SCIENCE,41.67,-3.3299999999999983,43.335,43.335,2.354665581351202,0,41.67,8,3,1569.0,1
26617,SCIENCE,50.0,8.329999999999998,45.835,45.55666666666667,4.192807333199719,1,50.0,9,3,1508.0,2
26617,SCIENCE,55.0,5.0,52.5,47.917500000000004,6.7339661418810275,1,55.00000000000001,10,4,973.0,3
26617,SCIENCE,66.67,11.670000000000002,60.835,51.668000000000006,8.554509532014892,1,66.67,11,4,1108.0,4
26621,ENGLISH,100.0,0.0,100.0,100.0,0.0,0,100.0,7,3,31.5,0
26621,ENGLISH,100.0,0.0,100.0,100.0,0.0,0,100.0,8,3,23.0,1
26621,ENGLISH,100.0,0.0,100.0,100.0,0.0,0,100.0,9,3,38.5,2
26621,ENGLISH,71.88,-28.120000000000005,85.94,92.97,16.235089569612278,0,71.88,10,4,248.5,3
26621,ENGLISH,91.67,19.790000000000006,81.775,92.71000000000001,14.443957214004758,1,91.67,11,4,170.0,4
26621,HINDI,85.0,0.0,85.0,85.0,0.0,0,85.0,7,3,119.5,0
26621,HINDI,83.33,-1.6700000000000017,84.16499999999999,84.16499999999999,1.1808683245815306,0,83.33,8,3,315.0,1
26621,HINDI,58.33,-25.0,70.83,75.55333333333333,14.93919788118938,0,58.32999999999999,9,3,1214.0,2
26621,HINDI,82.14,23.810000000000002,70.235,77.2,14.102790504010185,1,82.14,10,4,118.0,3
26621,HINDI,93.75,11.61,87.945,80.51,18.056783582170258,1,93.75,11,4,60.0,4
26621,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
26621,MATHS,87.5,37.5,68.75,68.75,26.516504294495533,1,87.5,8,3,113.5,1
26621,MATHS,75.0,-12.5,81.25,70.83333333333333,19.094065395649334,0,75.0,9,3,377.0,2
26621,MATHS,52.27,-22.729999999999997,63.635000000000005,66.1925,17.86083144761184,0,52.27,10,4,747.5,3
26621,MATHS,75.0,22.729999999999997,63.635000000000005,67.954,13.1231716186802,1,75.0,11,4,454.0,4
26621,SCIENCE,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,724.0,0
26621,SCIENCE,75.0,15.0,67.5,67.5,10.606601717798213,1,75.0,8,3,463.5,1
26621,SCIENCE,100.0,25.0,87.5,78.33333333333333,20.207259421636905,1,100.0,9,3,75.0,2
26621,SCIENCE,100.0,0.0,100.0,83.75,14.433756729740649,0,100.0,10,4,15.0,3
26621,SCIENCE,75.0,-25.0,87.5,82.0,14.433756729740649,0,75.0,11,4,771.5,4
26622,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,7,3,285.0,0
26622,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,8,3,233.5,1
26622,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,9,3,347.5,2
26622,ENGLISH,43.75,-39.58,63.54,73.435,22.851523654525387,0,43.75,10,4,1584.5,3
26622,ENGLISH,91.67,47.92,67.71000000000001,77.082,25.600971335739068,1,91.67,11,4,170.0,4
26622,HINDI,65.0,0.0,65.0,65.0,0.0,0,65.0,7,3,743.0,0
26622,HINDI,75.0,10.0,70.0,70.0,7.0710678118654755,1,75.0,8,3,533.0,1
26622,HINDI,58.33,-16.67,66.66499999999999,66.11,8.390250294240333,0,58.32999999999999,9,3,1214.0,2
26622,HINDI,67.86,9.530000000000001,63.095,66.5475,8.36350604312171,1,67.86,10,4,444.5,3
26622,HINDI,50.0,-17.86,58.93,63.238,8.936716399215094,0,50.0,11,4,1527.5,4
26622,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
26622,MATHS,87.5,37.5,68.75,68.75,26.516504294495533,1,87.5,8,3,113.5,1
26622,MATHS,75.0,-12.5,81.25,70.83333333333333,19.094065395649334,0,75.0,9,3,377.0,2
26622,MATHS,56.82,-18.18,65.91,67.33,15.427382582062762,0,56.82000000000001,10,4,525.0,3
26622,MATHS,100.0,43.18,78.41,73.864,21.67957871669405,1,100.0,11,4,64.5,4
26622,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1202.0,0
26622,SCIENCE,75.0,25.0,62.5,62.5,17.67766952966369,1,75.0,8,3,463.5,1
26622,SCIENCE,91.67,16.67,83.33500000000001,72.22333333333334,20.97330763931463,1,91.67,9,3,196.0,2
26622,SCIENCE,90.0,-1.6700000000000017,90.83500000000001,76.6675,9.18039396395022,0,90.0,10,4,86.5,3
26622,SCIENCE,66.67,-23.33,78.33500000000001,74.668,13.976634072622783,0,66.67,11,4,1108.0,4
26623,ENGLISH,66.67,0.0,66.67,66.67,0.0,0,66.67,7,3,855.0,0
26623,ENGLISH,66.67,0.0,66.67,66.67,0.0,0,66.67,8,3,670.5,1
26623,ENGLISH,75.0,8.329999999999998,70.83500000000001,69.44666666666667,4.80932774234958,1,75.0,9,3,681.0,2
26623,ENGLISH,43.75,-31.25,59.375,63.0225,16.182695490348124,0,43.75,10,4,1584.5,3
26623,ENGLISH,75.0,31.25,59.375,65.418,18.042195912175806,1,75.0,11,4,644.0,4
26623,HINDI,65.0,0.0,65.0,65.0,0.0,0,65.0,7,3,743.0,0
26623,HINDI,75.0,10.0,70.0,70.0,7.0710678118654755,1,75.0,8,3,533.0,1
26623,HINDI,50.0,-25.0,62.5,63.333333333333336,12.583057392117917,0,50.0,9,3,1579.0,2
26623,HINDI,57.14,7.140000000000001,53.57,61.785,12.877365154927205,1,57.14,10,4,905.5,3
26623,HINDI,68.75,11.61,62.945,63.178,9.463387342807016,1,68.75,11,4,744.0,4
26623,MATHS,33.33,0.0,33.33,33.33,0.0,0,33.33,7,3,1718.0,0
26623,MATHS,87.5,54.17,60.415,60.415,38.303974336875285,1,87.5,8,3,113.5,1
26623,MATHS,75.0,-12.5,81.25,65.27666666666666,28.363790884388735,0,75.0,9,3,377.0,2
26623,MATHS,52.27,-22.729999999999997,63.635000000000005,62.025,17.860831447611837,0,52.27,10,4,747.5,3
26623,MATHS,75.0,22.729999999999997,63.635000000000005,64.62,13.123171618680196,1,75.0,11,4,454.0,4
26623,SCIENCE,30.0,0.0,30.0,30.0,0.0,0,30.0,7,3,1845.0,0
26623,SCIENCE,50.0,20.0,40.0,40.0,14.142135623730951,1,50.0,8,3,1305.5,1
26623,SCIENCE,75.0,25.0,62.5,51.666666666666664,22.546248764114473,1,75.0,9,3,635.0,2
26623,SCIENCE,60.0,-15.0,67.5,53.75,12.583057392117919,0,60.0,10,4,716.0,3
26623,SCIENCE,54.17,-5.829999999999998,57.085,53.834,10.746145045239869,0,54.17000000000001,11,4,1594.0,4
26624,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,7,3,285.0,0
26624,ENGLISH,66.67,-16.659999999999997,75.0,75.0,11.78039897456788,0,66.67,8,3,670.5,1
26624,ENGLISH,83.33,16.659999999999997,75.0,77.77666666666666,9.618655484699163,1,83.33,9,3,347.5,2
